,bridge,name,date,reviews,stars,lng,lat
1984,동신수성,김광석 다시 그리기 길,2019-12,"처음가본곳.
고 김광석의 추억이 남아 있네요",5,128.6065957,35.859905
1985,동신수성,김광석 다시 그리기 길,2019-12,김광석을 알수 있는 좋은 경험 과거로의 간접체험,5,128.6065957,35.859905
1986,동신수성,김광석 다시 그리기 길,2020-12,김광석 좋아하지않으면 그닥..뭐없어요,2,128.6065957,35.859905
1987,동신수성,김광석 다시 그리기 길,2020-12,비가 오고 코로나 때문인지 모르지만 닫혀있는 상점이 많아서 그다지 볼거리는 없음,2,128.6065957,35.859905
1988,동신수성,김광석 다시 그리기 길,2020-12,김광석 노래 명곡과 거리가 잘 어울리네요,5,128.6065957,35.859905
1989,동신수성,김광석 다시 그리기 길,2019-12,"# 지자체에서 띄우려고 노력 많이 한 흔적
# 노래는 은은하고 마음을 울리지만
# 어쩔 수 없는 상업적 아이러니
# 좁은 구역이라 사람 많을땐 마땅히 갈만한 곳도 없음
# 차라리 대구에 잘 조성된 '공원'이 나아요",2,128.6065957,35.859905
1990,동신수성,김광석 다시 그리기 길,2020-12,김광석님과 노래관련 벽화가 많아서 사진찍기 좋아요. 하지만 거리에 있는 상가들이 김광석거리와 어우러지는 느낌이 없어서 아쉽습니다. 골목이 생각보다 짧아서 근처 시장과 같이 둘러보는 걸 추천합니다,3,128.6065957,35.859905
1991,동신수성,김광석 다시 그리기 길,2020-12,"4-5년전에 비해서 너무 상업적으로 바껴서
아쉬워요. 그래도 공영주차장생겨서 주차가 편해져서 좋음.",3,128.6065957,35.859905
1992,동신수성,김광석 다시 그리기 길,2020-12,추억의 거리...,4,128.6065957,35.859905
1993,동신수성,김광석 다시 그리기 길,2020-12,"김광석이라는 가수의 이미지에 맞게 소박하게 그를  추억할 수 있는 공간.. 다만, 사진 몇장 찍으면 더이상 할게 없다는건 또다른 아쉬움. 아쉬움에 바로 옆 방천야시장에서 쐬주한잔! 캬~~♡♡",4,128.6065957,35.859905
1994,동신수성,김광석 다시 그리기 길,2019-12,너무 좋았어요 기타빵  맛나고 좋았어요 인생사진관 2000원 강추해요,5,128.6065957,35.859905
1995,동신수성,김광석 다시 그리기 길,2019-12,대구에 거주하고 처음 방문하였어요 아날로그로 돌아간듯 신선한 감동과 8090의 시절 추억여행 잠시떠났어요 아기자기한 까페 사진관들 예븐길이었어요,5,128.6065957,35.859905
1996,동신수성,김광석 다시 그리기 길,2019-12,"80년대의 감성 여행!
노래 부르는 화가가 불러주는 추억의 옛노래 굿~~!",5,128.6065957,35.859905
1997,동신수성,김광석 다시 그리기 길,2019-12,개성있는 카페도 많고 문방구나 교복체험 개성있는샵 각종 먹거리를 파는 가게가 많아 구경하고 먹으면서 걷기 좋은곳. 주말낮에가면 프리마켓할때도있고 시간맞춰하는 무료연극도 볼수있음. 바로옆 시장에는 식당도 많아 저녁엔 복작복작하다. 뭘하러가든 중간이상은 보장되는장소. 김광석 세대가 아니라도 충분히 즐길 수 있음. 김광석이 누구야? 나도몰라,4,128.6065957,35.859905
1998,동신수성,김광석 다시 그리기 길,2020-12,"길을 따라 왼편은 김광석 다시 그리기 길이 맞으나, 고개를 오른쪽을 보면 시끄러운 오락실과 상점들에서 틀어 논 가요 소리뿐... 벽에 붙어있어야 간신히 김광석님 노래가 들립니다... 그래도 한 번 쯤 들려보고 추억할만 한 장소는 분명합니다.",4,128.6065957,35.859905
1999,동신수성,김광석 다시 그리기 길,2020-12,"김광석길 공연장에서
동우씨엠 음악 동호회가
코로나19로 지친  대구시민들에게
방역수칙을 준수하는 가운데 품격있는 연주와 선율로 가을 저녁을
아름답게 수놓았습니다
문화로인사하는기업
동우씨엠그룹후원  음악동호회 주최
김광석길 공연장에서
페이스북 뉴스
조만현 입니다",5,128.6065957,35.859905
2000,동신수성,김광석 다시 그리기 길,2020-12,코로나땜에 조용한거리네요 주차하기가 힘들고요,3,128.6065957,35.859905
2001,동신수성,김광석 다시 그리기 길,2020-12,장소는 좋은데 코로나때문에 사람이없는게 아쉬워요,5,128.6065957,35.859905
2002,동신수성,김광석 다시 그리기 길,2020-12,너무 멋지고 주변에 방천시장이 있어서 족발맛집 등 즐거운 경험을 할수있어요,5,128.6065957,35.859905
2003,동신수성,김광석 다시 그리기 길,2020-12,가볍게 산책하기 좋은 길. 김광석 노래가 흘러 나오고 벽화 또는 장식물들이 김광석을 떠올리게 합니다. 최근 코로나 때문에 그런지 문을 닫은 점포가 굉장히 많아졌습니다. 그래서 그런지 예전 보다는 조금 휑한 느낌..,4,128.6065957,35.859905
2004,동신수성,김광석 다시 그리기 길,2020-12,옛 추억을 상기시킬수 있으며 거리가 볼것도 많아요,5,128.6065957,35.859905
2005,동신수성,김광석 다시 그리기 길,2020-12,가볍게 바람 쐬며 힐링이 되는 곳~,4,128.6065957,35.859905
2006,동신수성,김광석 다시 그리기 길,2020-12,"대구의 명물거리. 코로나 이전엔 버스킹도 많이하고 좋았는데, 요즘은 영 썰렁하네요. 다시 예전의 활기찬 거리로 돌아왔으면 좋겠습니다",5,128.6065957,35.859905
2007,동신수성,김광석 다시 그리기 길,2020-12,메인스트리트에 임대 빈 곳이 좀 있다. 더 들어가면 시장이 있는데 레트로 감성 나고 좋음... 아쉽지민.. 그래도 가볼만한 몇몇 가게들이 있음. 재방문 곧 다시 할 듯,4,128.6065957,35.859905
2008,동신수성,김광석 다시 그리기 길,2020-12,김광석을 기억하기에 좋아요. 정비하면서 주차장도 생기고 좋은데 상가들과 음악이 거리이름과 맞추면 좋겠어요..,3,128.6065957,35.859905
2009,동신수성,김광석 다시 그리기 길,2020-12,김광석 노래가 생각날 정도로 잘 꾸며놓았습니다. 대구에 가면 꼭 들러야 할 관광명소에요. 벽면에 그림과 가사들이 적혀있는데 말 그대로 주옥같습니다. RIP...,5,128.6065957,35.859905
2010,동신수성,김광석 다시 그리기 길,2020-12,"너무 쓸쓸했어요.
사람도 없고
심지어는 다른 노래를 트는 카페도 있고...
비추입니다.
김광석씨 마지막 같아서
안가는걸 추천",3,128.6065957,35.859905
2011,동신수성,김광석 다시 그리기 길,2020-12,너무 깔끔한 문화공간이 좋아요,5,128.6065957,35.859905
2012,동신수성,김광석 다시 그리기 길,2020-12,거리자체는 예쁘고 상점도 많고 전체적인 분위기는 괜찮은데 이래저래 관리를 잘 안해서 지저분하거나 안 깨끗한 가게들이 몇군데 있어서 아쉬웠어요. 그런 가게는 당연히 손님이 없으니 사장님이나 일 하시는분들은 자연스레 앉아서 휴대폰만 보시는 곳도 많고... 코로나 때문이라고 할 수도 있겠지만 예전부터 자주왔는데 좀 심하네요...,4,128.6065957,35.859905
2013,동신수성,김광석 다시 그리기 길,2019-12,산책.. 햇살..봄바람..하늘.. 광석 오빠 ..그리움.. 완벽한 오후♥너만 있다면 더더욱~~,5,128.6065957,35.859905
2014,동신수성,김광석 다시 그리기 길,2020-12,사진찍을 장소도 많고 카페도 많음,5,128.6065957,35.859905
2015,동신수성,김광석 다시 그리기 길,2020-12,시원하고 좋아요,5,128.6065957,35.859905
2016,동신수성,김광석 다시 그리기 길,2020-12,옛 추억이 새록새록..강추,5,128.6065957,35.859905
2017,동신수성,김광석 다시 그리기 길,2018-12,"김광석거리
아침일찍가니 볼거리가 많이 없네요
저녁에 오면 좋을듯..",4,128.6065957,35.859905
2018,동신수성,김광석 다시 그리기 길,2020-12,음악과 사람이 있어 좋습니다..,5,128.6065957,35.859905
2019,동신수성,김광석 다시 그리기 길,2019-12,추억 되새기기좋지만 크지않아서 아쉽죠 산책로로 좋아요,3,128.6065957,35.859905
2020,동신수성,김광석 다시 그리기 길,2019-12,김광석 다시 그리기길. . 좋아요,4,128.6065957,35.859905
2021,동신수성,김광석 다시 그리기 길,2017-12,"사람들이 많이 찿는 관광명소, 포토존과 주변 상점이 많다.",4,128.6065957,35.859905
2022,동신수성,김광석 다시 그리기 길,2019-12,김광석 가수를 직접볼순없지만 다시 그리기가 가능한곳 좋네요,4,128.6065957,35.859905
2023,동신수성,김광석 다시 그리기 길,2019-12,"레트로풍의 골목 사진찍기 좋았어요. 구경의 묘미는 먹거리죠. 다양한 먹거리와 저렴한 가격에 만족스러웠어요. 또한 개인이 하는 공연으로 귀도 즐거웠습니다. 6살 여자아이와 함께 했는데, 먹을거 사줘가면서 데리고 다닐만했어요. 단 주차할 곳이 마땅치않아 주차한다고 시간을 좀 허비했어요.",4,128.6065957,35.859905
2024,동신수성,김광석 다시 그리기 길,2019-12,예전에 비해 너무 많이 죽었어요 추억으로 3개,3,128.6065957,35.859905
2025,동신수성,김광석 다시 그리기 길,2018-12,"김광석이 확 느껴지지는 않았지만,
볼만 했어요.
노래가 좀 더 은은하게 퍼지면 좋겠던데 ^^",4,128.6065957,35.859905
2026,동신수성,김광석 다시 그리기 길,2019-12,"좋습니다. 주차관련 문제때문에 4점 드리네요
주차문제만 해결하면 다시방문할 생각 입니다.",4,128.6065957,35.859905
2027,동신수성,김광석 다시 그리기 길,2018-12,예전보다.. 볼거리가 많이 줄어든.느낌.. 김광석 거리에  상주하고있는 가게들 좀 다른 특색있는 판매를.했으면 좋겠어요 처음부터 끝까지 다 똑같은 상품 들만 판매하는데.. 별로네용,3,128.6065957,35.859905
2028,동신수성,김광석 다시 그리기 길,2019-12,짧지만괜찮아요,3,128.6065957,35.859905
2029,동신수성,김광석 다시 그리기 길,2019-12,"길이 막 길지는 않지만 짧지도 않은 적당한 느낌
김광석씨를 아실만한 분들은 괜찮을 듯해요",5,128.6065957,35.859905
2030,동신수성,김광석 다시 그리기 길,2019-12,가족여행이 좋아요.주변에 대쿠이(돈까스집) 가볼만 합니다,5,128.6065957,35.859905
2031,동신수성,김광석 다시 그리기 길,2017-12,김광석을 좋아한다면 한번 가볼만한 곳,5,128.6065957,35.859905
2032,동신수성,김광석 다시 그리기 길,2019-12,가족 연인 친구와 함께 추억만들기 좋은장소입니다,5,128.6065957,35.859905
2033,동신수성,김광석 다시 그리기 길,2019-12,"아무 생각없이 가야 감흥을 느낄수있다
많은기대 금물!!작고 아담한 건물들
이색적인 느낌이든다",3,128.6065957,35.859905
2034,동신수성,김광석 다시 그리기 길,2019-12,아무의미 없음 걍 옛추억에 잠시 방문,2,128.6065957,35.859905
2035,동신수성,김광석 다시 그리기 길,2020-12,예전의 모습은 보기 힘들다. 하지만 낭만은 아직 남아있다.,5,128.6065957,35.859905
2036,동신수성,김광석 다시 그리기 길,2019-12,추억의 거리 가수김광석을 다시금 생각할수 있게됩니다,5,128.6065957,35.859905
2037,동신수성,김광석 다시 그리기 길,2020-12,생각보다 별거없음ㅠ,3,128.6065957,35.859905
2038,동신수성,김광석 다시 그리기 길,2019-12,한적햇지만. 좋앗어요. 볼거리 먹거리,3,128.6065957,35.859905
2039,동신수성,김광석 다시 그리기 길,2019-12,커피마시기 좋은곳. 공용 주차장 있어 주차도 편해요,4,128.6065957,35.859905
2040,동신수성,김광석 다시 그리기 길,2019-12,잠시 구경하기좋은곳 공영주차장 있어서 주차편함,3,128.6065957,35.859905
2041,동신수성,김광석 다시 그리기 길,2019-12,"사람은가고 세월도 흘렸건만 그리움과 예술은 빛나는가?
수많은 팬과 시민들이 찾는 대구최고의 방문명소
지자체의 많은 노력과 투자의 흔적이보이는 지역의 관광코스
이곳은 강물을막는 (둑)방천
옆에 있는 재래시장(방천시장) 이 도심 공동화로 쇠락한곳을 지자체의 묘안으로 명소로 부활?
(김광석이 자란곳은 2km정도 떨어진곳?)",4,128.6065957,35.859905
2042,동신수성,김광석 다시 그리기 길,2020-12,기대 안하고 갔는데 기대이상.  대구가면 한번쯤 들리면 좋아요,4,128.6065957,35.859905
2043,동신수성,김광석 다시 그리기 길,2019-12,다양한 볼거리와 먹거리가 있는 재미난 골목길,4,128.6065957,35.859905
2044,동신수성,김광석 다시 그리기 길,2020-12,"지역적 특색있는 장소가 아닌, 상업적으로 변하는게 안타깝습니다~!",3,128.6065957,35.859905
2045,동신수성,김광석 다시 그리기 길,2020-12,잘 만들어지고 관리되고 있네요!,5,128.6065957,35.859905
2046,동신수성,김광석 다시 그리기 길,2020-12,그냥..저냥,2,128.6065957,35.859905
2047,동신수성,김광석 다시 그리기 길,2019-12,한번쯤은방문해볼만한곳 대략30분정도면 여유롭게둘러볼수있어요 빈점포가 많아서 맘이아프네요 주차는 공영주차장에하고 올라오면 바로연결되어있습니다.,3,128.6065957,35.859905
2048,동신수성,김광석 다시 그리기 길,2019-12,좋았어요 버스킹 하시는 분이 많아서 불편한 점도 있었지만 들려오는 노랫소리들이 고 김광석님을 생각나게해 좋은 점도 있었어요! 먹을것도 많고 놀거리도 많아서 즐거운 시간 보냇습니다!,4,128.6065957,35.859905
2049,동신수성,김광석 다시 그리기 길,2019-12,낭만적인 공간이에요~ 데이트 코스 강추,5,128.6065957,35.859905
2050,동신수성,김광석 다시 그리기 길,2020-12,그냥 항상 대구갈때마다 가는곳,3,128.6065957,35.859905
2051,동신수성,김광석 다시 그리기 길,2020-12,코로나로 사람들 발길이 뜸한 김광석길... 날씨가 좀 더 따뜻해지면 사진찍으러 다시 가봐야지.,3,128.6065957,35.859905
2052,동신수성,김광석 다시 그리기 길,2020-12,김광석을 안다면 그냥 잠깐 휙 둘러볼만해요,4,128.6065957,35.859905
2053,동신수성,김광석 다시 그리기 길,2019-12,"김광석을 생각하는 것
딱 거기까지",3,128.6065957,35.859905
2054,동신수성,김광석 다시 그리기 길,2018-12,아기자기한 면이좋음 .. 가계들도 길거리와 어울려 좋은 편이나 .. 길이 좁고 주차장이 부족함 대백 플라자를 이용하는 방법도 있음,4,128.6065957,35.859905
2055,동신수성,김광석 다시 그리기 길,2019-12,김광석 거리 갔다오니 마음이 행복해요,5,128.6065957,35.859905
2056,동신수성,김광석 다시 그리기 길,2019-12,"걸어다니기 좋고, 구경하기 좋아요! 맛있는 것도 많아요:)",4,128.6065957,35.859905
2057,동신수성,김광석 다시 그리기 길,2019-12,김광석씨를 좋아하시는분들은 바람쇠기좋아요,4,128.6065957,35.859905
2058,동신수성,김광석 다시 그리기 길,2019-12,김광석 테마길? 조금 더 활성화를 시켰으면 어땠을까 싶어요 담벼락에 그의 그림이랑 노래가사들 위주고 주변 상가는 전혀 상관없는 가게가 대부분이라 좀 아쉬웠습니다. 하지만 돌아가는 길엔 왠지 그의 노래를 찾게되네요,4,128.6065957,35.859905
2059,동신수성,김광석 다시 그리기 길,2019-12,처음 갔을때 보다 나아졌다. 낮보다 저녁이 더 이쁘다,4,128.6065957,35.859905
2060,동신수성,김광석 다시 그리기 길,2020-12,아저씨엄청재미있어요,5,128.6065957,35.859905
2061,동신수성,김광석 다시 그리기 길,2020-12,김광석을 기억하며 걷기 좋은 곳,5,128.6065957,35.859905
2062,동신수성,김광석 다시 그리기 길,2018-12,"대구의 명소인듯함.
왜 대구에 김광석길이 있는지 모르지만, 김광석을 좋아하는 나로선, 그냥 정감이 간다",5,128.6065957,35.859905
2063,동신수성,김광석 다시 그리기 길,2020-12,김광석거리 좋아요,5,128.6065957,35.859905
2064,동신수성,김광석 다시 그리기 길,2019-12,좋은노래만 나와요 데이트하기 조아요,5,128.6065957,35.859905
2065,동신수성,김광석 다시 그리기 길,2017-12,한번쯤 가족들과 나들이 할만한곳.커피한잔의 낭만,5,128.6065957,35.859905
2066,동신수성,김광석 다시 그리기 길,2020-12,이뻐요 ㅎㅎ 아담하고 추억에 잠길수있는곳,5,128.6065957,35.859905
2067,동신수성,김광석 다시 그리기 길,2019-12,대구가면 꼭들려보세요,3,128.6065957,35.859905
2068,동신수성,김광석 다시 그리기 길,2020-12,추억이 있는곳,4,128.6065957,35.859905
2069,동신수성,김광석 다시 그리기 길,2020-12,구경거리가많음,5,128.6065957,35.859905
2070,동신수성,김광석 다시 그리기 길,2019-12,좋은 카페가  많네요...좋은 빈을 쓰는 커피명가라는 곳도 있고,4,128.6065957,35.859905
2071,동신수성,김광석 다시 그리기 길,2019-12,음악이 있고  옛날 감성이 느껴지며  저녁엔  먹거리와 함께 거닐기 좋은 곳입니다,5,128.6065957,35.859905
2072,동신수성,김광석 다시 그리기 길,2019-12,오랜만에 가봤어요 데이트 할때가고 아이 태어나서 가니 더 좋았어요,5,128.6065957,35.859905
2073,동신수성,김광석 다시 그리기 길,2019-12,가격 싼 포차들이 구석구석 있는 거리,4,128.6065957,35.859905
2074,동신수성,김광석 다시 그리기 길,2019-12,사진찍기도 좋고 분위기도 매우 좋았습니다.,5,128.6065957,35.859905
2075,동신수성,김광석 다시 그리기 길,2019-12,가수 김광석씨를 만나본 것같은 착각에 빠집니다.,3,128.6065957,35.859905
2076,동신수성,김광석 다시 그리기 길,2019-12,김광석 좋아하시는 분들은 한번가보시면 꽤 좋은 추억이 될겁니다,4,128.6065957,35.859905
2077,동신수성,김광석 다시 그리기 길,2019-12,한번쯤 오면 좋을 곳 두번은 별로.. 볼게 없음,3,128.6065957,35.859905
2078,동신수성,김광석 다시 그리기 길,2020-12,산책하기 좋습니다. 겨울에가면 추워요,4,128.6065957,35.859905
2079,동신수성,김광석 다시 그리기 길,2020-12,안가면손해ㅋ,5,128.6065957,35.859905
2080,동신수성,김광석 다시 그리기 길,2017-12,예뻐요 산책하기에너무좋은대 사람이너무 많아서 저녁에오면 한적하고 좋아용,5,128.6065957,35.859905
2081,동신수성,김광석 다시 그리기 길,2019-12,그럭저럭 바람쇠러 갈만함,4,128.6065957,35.859905
2082,동신수성,김광석 다시 그리기 길,2020-12,추억의거리,5,128.6065957,35.859905
2083,동신수성,김광석 다시 그리기 길,2019-12,최고인데 쓸데없는 상점이 너무많음,5,128.6065957,35.859905
2084,동신수성,김광석 다시 그리기 길,2019-12,아늑하기까지는 ..쫌 그냥  음악적으로 좀더 개발되길..  기대합니다.,3,128.6065957,35.859905
2085,동신수성,김광석 다시 그리기 길,2020-12,사진도 찍고 차도마시고 좋았어요,5,128.6065957,35.859905
2086,동신수성,김광석 다시 그리기 길,2020-12,한번쯤은 가볼만한곳.,3,128.6065957,35.859905
2087,동신수성,김광석 다시 그리기 길,2019-12,그냥 특별한것 없었음,2,128.6065957,35.859905
2088,동신수성,김광석 다시 그리기 길,2020-12,맛집들도 많고 분위기도 좋아요,5,128.6065957,35.859905
2089,동신수성,김광석 다시 그리기 길,2020-12,쥐기네요 아우 김광석씨 보고싶어요,5,128.6065957,35.859905
2090,동신수성,김광석 다시 그리기 길,2020-12,보고싶어요~형님ㅜㅡ,5,128.6065957,35.859905
2091,동신수성,김광석 다시 그리기 길,2020-12,중국인들 왜이리 만음? 헐 괜찮아요,3,128.6065957,35.859905
2092,동신수성,김광석 다시 그리기 길,2019-12,짧아서 아쉬웠지만 특별한것도 많고 커플들 데이트 코스로도 좋은것 같아요!♥,5,128.6065957,35.859905
2093,동신수성,김광석 다시 그리기 길,2020-12,"말이 김광석 다시 그리기 길이지 (고)김광석씨 이름 빼고는 볼거리가 딱히 없는 듯 하네요
그래도 데이트 한번정도나 (집근처면)산책하기는 나쁘진 않을 듯",2,128.6065957,35.859905
2094,동신수성,김광석 다시 그리기 길,2019-12,"대구에와서 가본 첫장소네요~~^^
아담하게 잘 꾸민 곳이네요. 생각보다 작아서 놀랐네요. 넘 기대하면 조금 실망함. 라이브도 하구.",4,128.6065957,35.859905
2095,동신수성,김광석 다시 그리기 길,2019-12,"대구지역문화특화거리로서가수고.김광석님을추모하기위한거리입니다.다양한음식점,커피전문점들등먹거리,휴식공간이함께어우러진곳으로좋습니다",4,128.6065957,35.859905
2096,동신수성,김광석 다시 그리기 길,2020-12,기회가 되면 다시 가보고싶네,4,128.6065957,35.859905
2097,동신수성,김광석 다시 그리기 길,2018-12,추억을 공유하고 새로 간직하기에 좋은 곳이기는 하나 카페나 술집으로 도배가 되어버린건 아쉽다. 데이트코스로는 좋으나 추억을 되새기엔 부족한 듯...,4,128.6065957,35.859905
2098,동신수성,김광석 다시 그리기 길,2019-12,딱히 볼 게 없고 할 게 없는.... 한 번 슥 걷고나면 끝이 남. 문 닫은 가게들도 많고 연계해서 갈만한 곳도 없음. 관광 시간이 부족하다면 안가도 될 듯함.,3,128.6065957,35.859905
2099,동신수성,김광석 다시 그리기 길,2019-12,그냥 뭐 볼 건 딱히 없어요 그래도 사진 찍으라는 스팟이 중간중간 계속 있긴 했어요 김광석을 잘 몰라서 그런지 볼 게 없었는지도 몰라요 그리고 김광석노래가 나올 줄 알았는데 그런 거 없었어요 그래도 상점들이 저렴하구 좋았어요,4,128.6065957,35.859905
2100,동신수성,김광석 다시 그리기 길,2019-12,주차는 공영주차장이 있어 좋으나 볼게 그닥 없고 상권도 별로고.. 전체적으로 별로였습니다.,1,128.6065957,35.859905
2101,상동두산,용두산,2018-12,용두산,5,128.60507009999998,35.8281725
2102,상동두산,들안길공원,2019-12,약속이 있을 때는 할수없이 가지만 그냥이란 이유로는 절대 못갈 곳입니다. 사람 차 너무 많아요,2,128.6133612,35.8339128
2103,상동두산,들안길공원,2018-12,"대구의 유명한 먹자골못의 입구에 있습니다
입맛되로 골라 먹을수 있는곳 입니다",4,128.6133612,35.8339128
2104,상동두산,들안길공원,2018-12,"마을 속 공원, 노인 휴식처 나무 숲이 좋아요. 여름에 시원하고 편해요.",5,128.6133612,35.8339128
2105,상동두산,들안길공원,2019-12,작은동내공원입니다 소소한 운동기구도 있어요,5,128.6133612,35.8339128
2106,상동두산,들안길공원,2017-12,"(Google 번역 제공) 모래 구덩이 놀이터는 일반적으로 매우 깨끗하지 않지만이 곳은 나쁘지 않습니다. 이 장비는 몇 년 전입니다. 일반적으로 깨끗하고 잘 유지되었습니다. 보안 카메라가 24/7 감시합니다.

(원문)
Sand pit playgrounds are not very clean in general but this place isn't too bad. The equipment is only a few years old. Its generally kept clean and well maintained. Security cameras monitor it 24/7.",4,128.6133612,35.8339128
2107,상동두산,들안길공원,2019-12,작은 분위기 있는 공원이에요. 여름에는 모기가 많아요,3,128.6133612,35.8339128
2108,상동두산,들안길공원,2017-12,겨울에 추워요,1,128.6133612,35.8339128
2109,상동두산,들안길공원,2017-12,컨텐츠 우수,5,128.6133612,35.8339128
2110,상동두산,들안길공원,2018-12,좋아요~,5,128.6133612,35.8339128
2111,상동두산,들안길공원,2017-12,잘찾으면 괜찮은곳 몇군데 있음,3,128.6133612,35.8339128
2112,상동두산,들안길공원,2018-12,아이가 잘 놀아요. 관리가 좀 안되요.,4,128.6133612,35.8339128
2113,수성대봉,건들바위(대구입암),2017-12,"쉬어갈 수 있기를..
고미술거리, 미술학원, 건들바위 풍경, 대백프라자, 모여든 사람, 김광석거리, 봉리단길,3호선

미술생산공간으로서 건들바위, 생산자로서 미술학원 만화학원, 소비자로서 김광석.봉리단길.3호선
그림을 그리는 것도 예술?

하나의 틀로 짤 수 있을 듯한데 뭐가 있을까?",4,128.5980287,35.8574652
2114,수성대봉,건들바위(대구입암),2017-12,누가 방 얻는다고 해서 돌아다님,5,128.5980287,35.8574652
2115,수성대봉,건들바위(대구입암),2017-12,잠시 쉬어갈수 있는곳.,5,128.5980287,35.8574652
2116,용두파동,아르떼 수성랜드,2020-12,"전세낸것처럼 너무좋습니다.
자유이용권 있으면 더 좋을듣합니다.",5,128.612473,35.827636
2117,용두파동,아르떼 수성랜드,2017-12,봄의 수성못은 나들이 장소로 정말 좋음,5,128.612473,35.827636
2118,용두파동,아르떼 수성랜드,2018-12,랜드~~,5,128.612473,35.827636
2119,용두파동,아르떼 수성랜드,2018-12,대구의사링,5,128.612473,35.827636
2120,용두파동,아르떼 수성랜드,2018-12,대구시민의 휴식처,5,128.612473,35.827636
2121,용두파동,아르떼 수성랜드,2018-12,데이트장소,5,128.612473,35.827636
2122,용두파동,아르떼 수성랜드,2018-12,그뤠잇,5,128.612473,35.827636
2123,용두파동,아르떼 수성랜드,2018-12,가격이 창렬,3,128.612473,35.827636
2124,용두파동,아르떼 수성랜드,2019-12,입장료 삼천원,3,128.612473,35.827636
2125,용두파동,아르떼 수성랜드,2018-12,낙후..,2,128.612473,35.827636
2126,용두파동,아르떼 수성랜드,2018-12,ㅋㅋ,3,128.612473,35.827636
2127,용두파동,아르떼 수성랜드,2019-12,대구 쉼터입니다,5,128.612473,35.827636
2128,용두파동,아르떼 수성랜드,2019-12,ㅋㅋ,2,128.612473,35.827636
2129,용두파동,아르떼 수성랜드,2019-12,재밌어요,5,128.612473,35.827636
2130,용두파동,아르떼 수성랜드,2019-12,별로,1,128.612473,35.827636
2131,용두파동,아르떼 수성랜드,2019-12,좋아용,5,128.612473,35.827636
2132,용두파동,아르떼 수성랜드,2017-12,대구의 관광지중엔 으뜸,5,128.612473,35.827636
2133,용두파동,아르떼 수성랜드,2017-12,수성유원지 좋아요~,5,128.612473,35.827636
2134,용두파동,수성못,2020-12,"수성못 참 매려적인곳. 수성못이라는 영화도 있더라구요. 오리배타는것도운치있고 재미있고. 해질때도 예쁘고. 잉어와 청둥오리와 거위들이 있어서 아이들도 좋아하고. 저녁마다 걷고 산책하는 많은 인파들이 몰리는 수성구의 핫플레이스. 점점 상권이 공고해지는 느낌이에요.

밤에 야경도 멋져요. 주변에 카페많이생겼고 편의시설도 많지만 제일 중요한건 주차전쟁이더라는 점. 지금 수성못 동편에 주차단속을 대대적으로 진행하기때문에 그차들이 안쪽…",5,128.61772209999998,35.8276358
2135,용두파동,수성못,2018-12,주차가 조금 아쉽지만 수성구의 핫 플레이스 입니다.  산책하기 정말 좋고 낮시간부터 밤시간까지 어디서나 뷰가 좋습니다.  각종 맛집과 커피집  그리고 오리배까지...  최고입니다.,5,128.61772209999998,35.8276358
2136,용두파동,수성못,2019-12,여기가 좋다고 하는 인간들... 집밖을 일년에 한두번 나가는 인간들이냐ㅋ 흔해빠진 저수지에 프랜차이즈 카페 식당 술집 뻔하디뻔한 세팅. 대구에서 솔까 길데가 없으니 가는거지..,1,128.61772209999998,35.8276358
2137,용두파동,수성못,2019-12,산책하기 좋은 곳 놀이공원도 있는 듯 해요 귀여운 공원,5,128.61772209999998,35.8276358
2138,용두파동,수성못,2020-12,"대구에서 가장 유명한 저수지입니다.
야경이 아름답고 걷기가 좋은 곳입니다.
분수가 환상적이네요.",4,128.61772209999998,35.8276358
2139,용두파동,수성못,2019-12,경관도 좋고 식당과 술집이 많이 있다. 지하철도 뚤려있다. 솔직히 지하철 타면서 왔다갔다 하는것 까진 생각좀 해봐야 할것 같고 자가용이 있으면 가볼만하고 술마시고 택시로 돌아오자.,4,128.61772209999998,35.8276358
2140,용두파동,수성못,2017-12,"계절별로 가볼만한 곳, 야간에 조명이 보기 좋아 사진촬영지로도 괜찮은 곳이며 수성못주위 길 따라 돌다보면 ""빼앗긴 들에도 봄은 오는가""의 이상화(시인) 의 갤러리가 펼쳐저 있어 잠시 쉬며 이상화 시인의 시도 감상할수 있다. 또한 주변 놀이시설이 구비되어 있어 가족 및 연인들의 데이트코스로도 방문하기에 좋고. 수성호텔이 있어 여행객이 잠시 주변을 여행하기에도 좋은 위치다. 유원지 근처 상동지석묘군과, 앞산공원 전망대 케이블카를 둘러보기에도 나쁘지 않다.",4,128.61772209999998,35.8276358
2141,용두파동,수성못,2018-12,"여유가 있다면 가볼만한 곳.

여유로운 대구 여행을 원하면 가볼만 해요.
야경 괜찮은거 같아요.
연인들이 걷기 좋은 곳이에요.

근처에 야구배팅,사격장, 어린이들을 위한 저그마한 놀이 기구들 있어요.",4,128.61772209999998,35.8276358
2142,용두파동,수성못,2020-12,"대구에서 유일하게 잘 관리되어 유지되는 곳 인 듯.

강아지들 산책 하기도 좋고 햇살도 좋은 곳

호수는 아니나 못이라도 있는게 얼마나 고마운지..ㅎ",5,128.61772209999998,35.8276358
