address,category,date,is_foreigner,lat,lng,name,reviews,stars
대구 달서구 공원순환로 36,, 2018년 4월,0,128.5588102,35.8509043,대구 두류 공원,"산책하기 좋은 곳자연을 느끼며 산책 할 수 있는 좋은 곳. 자전거 빌려서 데이트하기에도 좋고, 미술관에 들어가서 문화생활 하기에도 좋고, 벤치에 앉아서 호수를 바라보며 시간 때우기도 좋고, 넓은 광장에 돗자리 깔고 치맥해도 좋고, 수영장 있으니 수영하기에도 좋음.. 남서쪽 부근에는 할배들이 많이 계심.",4.0
대구 달서구 공원순환로 36,, 2017년 11월,0,128.5588102,35.8509043,대구 두류 공원,"굿가족끼리, 연인끼리, 친구끼리 가 보면 좋은 대구의 명소에요~ 날씨 좋은 봄, 여름, 가을 날 산책하기 좋은 곳이에요~~!",4.0
대구 중구 달구벌대로450길,, 2019년 11월,1,128.6072232,35.8612413,김광석 길,"유명한 가수경북 대구에서 태어난 80 ~ 90 번째 한국 유명 가수 김광석 중 한 명. 이 도시는 대구에서 유명한 여행 중 하나 인 그의 이름 거리를지었습니다. 젊은 예술가, 가수, 화가 및 댄서는 주말에 공연합니다. 당신은보고, 먹고 마시는 등을 즐길 수 있습니다",4.0
대구 중구 달구벌대로450길,, 2016년 11월,1,128.6072232,35.8612413,김광석 길,흥미 거리.내가 해당 노래가 전용 한국 스타 들 자살 로 전환. 여러 좋은 디스플레이 과 커피가 있었다. 또한 주변에 많은 식당들. 시원한 여름 저녁 을 보내는 좋은 방법.,4.0
대구 중구 달구벌대로450길,, 2017년 6월,1,128.6072232,35.8612413,김광석 길,좋은 시간재밌는 사진이 좋은 곳에서 커피를 마시고 있는 귀여운 카페. 모두가 더 좋은 동맹 에 있다.,3.0
대구 중구 달구벌대로450길,, 2017년 3월,1,128.6072232,35.8612413,김광석 길,정말 멋진정말 멋진 거리. 한 무리의 상점과 벽화. 걸어 다니며 풍경을 즐길 수 있는 좋은 자리. 제가 갔을 때에는 뮤지컬 수행자가. 그는 정말 좋았습니다.,5.0
대구 중구 달구벌대로450길,, 2017년 3월,1,128.6072232,35.8612413,김광석 길,멋진 곳을 한 시간 이상많은 작품이 전용 메모리 사진 촬영 이 한 경우 selfie 작은 가게들은 활동에 재미가 부족 이 버스에서 내려 가는 용,4.0
대구 두산동,, 2018년 6월,0,128.6205833,35.8294408,수성못,ㄱㄱ데이트하기좋아요 다만여름이라 벌레가많아요  주위밥집도많고 음식점도 많고 카페도 많아요  담엔 오리배고고싱ㅋㅋㅋ,5.0
대구 두산동,, 2018년 4월,0,128.6205833,35.8294408,수성못,"산책하기 정말 좋은 곳입니다.멀리서 일부러라도 오기 좋아요. 강아지들 놀 수 있는곳도 많고, 산책로 넓고 길어서 좋고, 농구장도 꽤 있는데 혼자 가서 껴 달라고 해도 놀 수 있고 여러가지로 쉬기 좋은 곳입니다. 주변 카페도 많고, 먹을곳도 많고, 이런게 집 앞에 있었으면 얼마나 좋을까요.",5.0
대구 두산동,, 2017년 12월,0,128.6205833,35.8294408,수성못,산책하기에도 좋고 다양한 페스티벌도 개최하는 곳이번에 커피 페스티벌이 있었어요  수성못은 늘 다양한 축제들을 많이 해서 구경하러 가기에도 좋아요. 그 외에는 주변에 카페와 맛집들이 있어서 밥먹고 차마시고 산책하기에도 좋은 곳 !!,4.0
대구 두산동,, 2017년 8월,0,128.6205833,35.8294408,수성못,수성못 좋아요~~~주말에는 사람과 차가 너~무 많아서 별로고 평일이 좋은 것 같습니다! 맛있는 식당도 많고 좋은 카페도 많습니다. 날씨좋을 때 한바퀴 슉 산책하듯이 돌기 좋은 장소입니다.,5.0
대구 두산동,, 2017년 6월,0,128.6205833,35.8294408,수성못,산책하기 좋은곳주변에 예쁜 카페와 음식점도 많아 커피한잔이나 식사를 할겸 가보면 좋은 곳 입니다. 산책하기 좋습니다,5.0
대구 중구 서성로 10,, 2017년 6월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,역사적인 장소이기때문에 천주교도가 아니어도 가볼만한 곳우리나라의 3대 성당중의 하나인 역사적인 장소이다. 그래서 천주교도가 아니라도 한번쯤 가볼만한 곳인 것 같다.,4.0
대구 중구 서성로 10,, 2016년 11월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,대구투어1박으로간 대구 투어안에 있던장소였는데 시내랑 가까운데있어서 이동이편해서좋았습니다.아이들데리고 가면좋을것같습니다,4.0
대구 중구 서성로 10,, 2017년 8월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,계산 주교좌 성당대구 근대 골목 투어에 포함된 성당으로 대구 대교구 교구장 대주교의 주교좌 성당이라고 한다. 계산 오거리에 위치해있다. 본당의 주보 성인은 루르드의 성모 마리아이다. 1911년에 대구대목구가 설정되었을 때 주교좌 성당으로 결정되었다.도심 속에서 고딕식 성당의 건축물이 눈에 띄는 곳이다.,4.0
대구 중구 서성로 10,, 2017년 6월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,"멋진 종교당종교 회랑을 좋아하지만, 특히 이 곳은 더욱 아름답습니다.  도심 속 다른 세계같고.. 한 번쯤 방문하여 종교와 상관없이 평온을 찾아보시길",5.0
대구 중구 서성로 10,, 2017년 5월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,멋져요근대 골목 탐방하며 들렀는데 멋진 건축양식에 반했습니다. 여행중 잠시 들러 마음의 평화를 얻었네요.,5.0
대구 중구 큰장로26길 45,, 2015년 9월,0,128.580781,35.8688986,서문 시장,"간단한 가족과함께하는시간 또는 산책하는 데이트코스로적당한 곳시원한 에어컨과 깔끔한 실내공간으로 현대사회에 급증한 대형마트들 때문에 자취를 감추고 있는 요즘 대형 시장이 있는 것은 신기하기도 하고 반갑기도 했다. 납작만두, 잔치국수 등등 먹을거리부터 없는것이 없는곳 서문시장에서 데이트 후 바로 옆의 달성공원으로 놀러가기에 좋았다. 주말에 가볍게 산책삼아 가면 좋은곳!",4.0
대구 중구 큰장로26길 45,, 2015년 8월,0,128.580781,35.8688986,서문 시장,"대구의 대표적 재래시장대구의 대표적인 재래시장으로, 과거 조선시대부터 명성이 있는 재래시장입니다. 정말 팔지 않는게 없을 정도로 다양한 물품을 구비하고 있고, 상가 내부에는 맛집도 다수 분포하고 있습니다.",5.0
대구 중구 큰장로26길 45,, 2015년 8월,0,128.580781,35.8688986,서문 시장,자주가요근처에 살아서 자주 가요. 과일은 진짜 싸고 먹거리간식거리많아요 지하상가에 맛있는거 많고 윗쪽에 있는 떡볶이는 디게 비싸고 맛도 없어요. ,4.0
대구 중구 큰장로26길 45,, 2015년 4월,0,128.580781,35.8688986,서문 시장,"대구 최대 재래시장대구 최대의 재래시장. 어린이옷, 성인옷, 먹을 거리 등 모든 것이 다 있어요. 그리고 주차도 가능합니다. 칼국수, 어묵 등 길거리 음식도 맛있구요",4.0
대구 중구 큰장로26길 45,, 2015년 8월,0,128.580781,35.8688986,서문 시장,만물박사 서문시장대구의 유명한 전통시장으로 옛모습을 탈피한 서구식 환경으로 바꾸어 놓았지만 세상에 있는 모든것이 있을 정도로 쇼핑의 천국입니다.,4.0
대구 수성구 야구전설로 1,, 2018년 10월,0,128.681249,35.8407803,대구삼성라이온즈파크,경기 보러갔어욧 ㅎㅎ처음으로 야구장에 갔는데 시민구장보다 세련데고 크고 웅장했어요^^ 이 날 다행히도 삼성이 이겼는데 플레이오프에는 진출못했네요 ㅠㅠ내년에 다시 가볼까해용,5.0
대구 수성구 야구전설로 1,, 2018년 8월,0,128.681249,35.8407803,대구삼성라이온즈파크,야구 응원하러 갔습니다.처음으로 야구장갔는데 재미있네요 응원도 재미있게 하고 야구장도 크고 안에 음식도 여러가지 팔아서 배부르게 먹으면서 놀고 왔어요,4.0
대구 수성구 야구전설로 1,, 2018년 4월,0,128.681249,35.8407803,대구삼성라이온즈파크,생각보다괜찮음넓고 먹을거리도 많아서 나같은 야알못은 가서 거기 산책하면서 먹을거 먹는 것도 좋음 ㅋ 그치만 사람들이 많아서 구매하는데 오랜 시간이 걸림... 그래서 치킨을 근처 치킨집에서 배달시켜서 먹음 ...ㅠㅠ 하지만 이것도 맛이뜸,4.0
대구 수성구 야구전설로 1,, 2018년 6월,0,128.681249,35.8407803,대구삼성라이온즈파크,6/23 대구 삼성라이온즈파크6/23 두산vs삼성 상반기 마지막 원정경기 두산의 승리로 끝났네요 서울 오니까 새벽 2시 오재원 선수 만루홈런  ㅋㅋㅋㅋㅌ 즐거운 원정경기,5.0
대구 수성구 야구전설로 1,, 2017년 8월,0,128.681249,35.8407803,대구삼성라이온즈파크,깔끔하고 음식도 맛있어요생긴지 얼마 안되 깔끔해요  야구 보면서 음식 먹는 재미도 있어요 자리를 잘선택하셔야 해요 안그럼 햇빛이 쨍쨍,5.0
대구 달서구 두류동 산 302-11,, 2018년 10월,0,128.5634167,35.8540248,이월드,"어린이들의 천국인 대구 유명 놀이공원예전의 우방랜드가 이름을 바꾼 곳입니다. 어린이들의 천국입니다. 다양한 놀이기구, 조그만 동물원, 전망대, 케이블카 등이 있습니다. 곳곳에 스낵류와 식당이 있는 데, 예상외로 가격이 비싸지 않습니다. 어린이들이 놀이기구들을 돌아다니며 즐겁게 놀 수 있고, 곳곳에 사진찍기 예쁜 곳도 많습니다. 자주는 아니더라도 가끔가면 재미있는 곳입니다.",5.0
대구 달서구 두류동 산 302-11,, 2018년 3월,0,128.5634167,35.8540248,이월드,아름다운밤산책하기 좋은 곳 특히 좋은날씨의 밤은 조명이 있어 더 아름답다♡ 밤에는 지대가 높아서 마감쯤엔 바람이 장난아니었다. 밤에 갈 때는 더욱 따뜻한 옷 준비를!,5.0
대구 달서구 두류동 산 302-11,, 2018년 9월,0,128.5634167,35.8540248,이월드,"작은 놀이공원어린아이가 있으니 동선이 짧아서 좋은 놀이동산이다. 그런데 은근히 입장료가 비싸니 가까이 사는사람은 연간회원권이 답이다. 몇년만에 갔더니 나무가 많이 자라서 그늘이 져서 다니기좋았다. 아이가 있다면, 애인이 있다면 가야할곳이다.",4.0
대구 달서구 두류동 산 302-11,, 2018년 7월,0,128.5634167,35.8540248,이월드,이월드~~우방타워랜드였을때 부터 가던곳이라 오랜만에 가니 좋았어여~~~ 놀이기구 새로생긴것도 있고 커플끼리 가기 좋아요 저녁에 불빛아래서 사진도 찍을수 있고 좋아요 다만ㄱㅏ격이 조큼 비싼게ㅠㅠ,4.0
대구 달서구 두류동 산 302-11,, 2018년 8월,0,128.5634167,35.8540248,이월드,물총축제 참여하려고 다녀왔음여름이라 낮에는 사람이 없고  5시부터 야간 입장인데 그때부터 사람들이 몰려듦 지금은 주말마다 물총 축제 좀비 dj라고 하는데 물을 막 뿌림 엄청 뿌림 너무 더워서 우의도 없이 그냥 물 맞았음 금방 마르고... 애 어른할거 없이 다들 즐겁게 놀음,4.0
대구 두산동,, 2017년 7월,0,128.6205833,35.8294408,수성못,"대구에서 아마도 제일 큰 못이 아닐까 싶다.일제 강점기때 사람들의 손으로 만든 인공 못으로 알고 있다. 90년대 초까지만 해도 흥했었던 걸로 기억을 하나(인근 수성랜드 포함) 어느순간부터 산책로 외의 용도로는 팍 죽어 버렸던 걸로 기억을 한다. 최근에는 활성화 되어 주말에는 사람이 꽤 많은 편이다. 인근에 음식점들도 많다. 오리배를 탈 수도 있다. 천둥 오리도 구경을 할 수가 있다. 요즘은 뜸한데 버스킹 팀들도 드문드문 있었다, 허가를 받고 할 수 있는걸로 바뀐 후로는 젊은 사람들의 버스킹을 보기가 힘들다. 산책하기 좋은 곳이다, 데이트",3.0
대구 두산동,, 2017년 7월,0,128.6205833,35.8294408,수성못,"산책하기 좋고 많은 식당 및 카페가 있는곳대구에서 아주 핫한 장소로 수많은 카페, 식당 및 산책하기 좋은 못. 그리고 오리 보트도 있으며 조그만한 놀이동산도 있어 데이트 하기 좋은곳.",4.0
대구 두산동,, 2017년 5월,0,128.6205833,35.8294408,수성못,정말 넓어서 휴식하기 좋아요정말 넓어서 휴식하기 좋아요. 도심 속 휴식공간으로 딱 좋더라구요. 오리배도 탈 수 있고 산책하기에도 좋구요.,3.0
대구 두산동,, 2017년 2월,0,128.6205833,35.8294408,수성못,아침이나 저녁에 방문해야 겠어요그리고 날이 따뜻할떄 와야 겠네요. 겨울엔 너무 추워요 ㅜㅜ 봄가을 새벽녘에 안개낀 수성못을 보면 예쁠것 같아요,4.0
대구 두산동,, 2016년 10월,0,128.6205833,35.8294408,수성못,사람이 많아요산책하기 좋고 맛있는 카페나 음식점도 많습니다.하지만 주말에 사람이 너무 많습니다. 그래도 한번 가보시길 추천합니다.즐거운 여행 되세요,3.0
대구 달서구 공원순환로 36,, 2017년 8월,0,128.5588102,35.8509043,대구 두류 공원,굿.두류공원 자전거 빌려서 다녀도 좋구요 수영장은 작지만 태닝하기 좋구요 야외음악당에서 치킨이랑 맥주마시면 좋아요 옆에 이월드도 있고 83타워도 있고 데이트 코스라고 보심 됩니당,5.0
대구 달서구 공원순환로 36,, 2017년 7월,0,128.5588102,35.8509043,대구 두류 공원,"대구를 대표하는 공원이라 할 수가 있을듯 하다.근처에 연못도 있고 산책로도 있고 자전거 대여소도 있고 롤러블레이드 같은걸 빌려서 놀 수도 있다, 근처에 야외 음악당도 있던걸로 기억을 한다. 인근의 광장코아도 젊은 사람들이 술을 마시러 자주 오는 핫플레이스라는 소리를 들었으나 가본적이 없어서 실체를 확인 해 본적은 없다. 동호회 활동을 즐기려는 사람들이나 인근에서 야외 활동을 하러 온 주민들이 많다. 인근에 맛집이라 할만한 곳이 별로 없는게 흠이라면 흠이다.",3.0
대구 달서구 공원순환로 36,, 2017년 2월,0,128.5588102,35.8509043,대구 두류 공원,"망나뇽 잡으러 갔는데 없네요. 산책하기에 아주 좋은 곳입니다.비록 망나뇽은 못잡았지만, 가만히 걷기에도 너무 좋은 곳이네요. 이월드와 도로를 사이에 두고 붙어있습니다.",4.0
대구 달서구 공원순환로 36,, 2016년 5월,0,128.5588102,35.8509043,대구 두류 공원,대구 두류공원두류공원은 대구 시민들이 많이 이용하는 곳인가봐요.. 운동하는 분들이 너무 많았습니다.  두류공원은 생태형두류 여울길이라 해서 3구간으로 나누어진 산책길을 가지고 있었습니다. 1구간은 자연석 폭포에서 산마루 휴게소까지 갈수있고 2구간은 산마루 휴게소에서 야외음악당까지 3구간은 두류수영장 뒤편부근입니다.  운동을 하실때 아스팔트 구간이 싫으면  옆에 흙길로 된 산책로까지 함께있어서 선택해서 걸을수가 있었습니다.  중간에 휴게소있으면 화장실이용도 가능하고 편의점도 있습니다.  야외 음악당이라는,5.0
대구 중구 달구벌대로450길,, 2016년 7월,1,128.6072232,35.8612413,김광석 길,"한국을 경험하고 싶어 80s 90s?한국을 느낄 수 있는 80s 90s 입니다. 짧은 골목길이 군인이 된 사랑 한국 가수, kim gwangseok. 많은 좋은 레스토랑, 커피 숍과 기념품 가게들.   여기에 dts 에서 이 쉽습니다.   김광석 다시그리기길. 한국이 사랑하는 가수김광석이 태어난 시장근처로 김광석지시리기길이 조성되었다. 표지판이잘되잇어 대구지하철에서 내려찾아가기쉽다.  주변 카페, 식당촌 조성되어있다. 연인 친구끼리 가볍게 방문하기좋다.",4.0
대구 중구 달구벌대로450길,, 2015년 10월,1,128.6072232,35.8612413,김광석 길,아주 예쁜너무 예쁘고 낭만적인 거리! 하지만. 한국 음악을 듣지 않을 수 있지만 이해할 수 있는 거리에 있어서 음악 사랑과 축복받은 곳이었다. 이 있습니다. 나는 배운 게 더 bbupki. 자신이 방문할 수 있어서.,5.0
대구 중구 달구벌대로450길,, 2014년 8월,1,128.6072232,35.8612413,김광석 길,"만약 작은 여분의 시간도로는 좁은 빨간색 벽돌 킴 광호 본부장, 벽화 골목 거의 70 작품 전용 가수, 김 본부장 바보, 인기 가수 중에는 80년대 90년대 살 말고 가서 이 지역까지 5 었다. 가는 커피숍과 bangcheon 시장, 전통 시장, 근처. 넌 여기까지 경북 대학교 병원 역 녹색 지하철.  우리는 몇 시간 전에 왼쪽에서 출발하기 전에 이 곳을 추천 게스트하우스 직원들은 대구. 의 편리함을 사진을 찍었습니다. 이곳은 또한 훌륭한 모든 팬을 킴 쾅 본부장.  (전화 번호 잘못)",4.0
대구 남구 앞산순환로 574-116,, 2015년 10월,1,128.5890545,35.8289965,앞산공원,대구의 멋진 경관을 들시를!도시의 멋진 전망. 케이블카를 설치 및 맛있는 점심 식사가 맨. 그러니 그가 사는 거리에 꽤 가파른 케이블카를 아래에 대한 티켓을 반환합니다. ,5.0
대구 남구 앞산순환로 574-116,, 2015년 9월,1,128.5890545,35.8289965,앞산공원,방문하기 좋은 곳즐거운 방문이었습니다. 산을 올라가는 케이블카 를 이용하여 쉽게. 위에 좋은 레스토랑이 멋진 전망과 함께. 아름다운 풍경과 하이킹을 할 것이다. 정말 가볼 만한 곳입니다.,5.0
대구 남구 앞산순환로 574-116,, 2015년 8월,1,128.5890545,35.8289965,앞산공원,멋진 전망대구의 멋진 전망. 케이블카를 타고 나는 매우 가파른 인상. 좋은 곳에서 가벼운 식사를 할 수 있는 언덕 꼭대기.,4.0
대구 남구 앞산순환로 574-116,, 2015년 9월,1,128.5890545,35.8289965,앞산공원,아름다운 풍경이는 이미 하루를 시작. 에 많은 음식점인 경우 중지 및 하이킹을. 저희는 운이 좋아서 멋진 하루에 들어왔습니다. 산길 은 넓고 바위. 일단 위에 계단을 만들 수 있고. 이야 보기는 가치가 있습니다. 날이 기다려 질 것이다! ,5.0
대구 남구 앞산순환로 574-116,, 2015년 8월,1,128.5890545,35.8289965,앞산공원,케이블카를 타고 싶은 인상을 알고 전에남편은 내가 첫 날 이 곳에서 하이킹을 하고 있는 산 첨두값 합니다. 정말? 이 모든 풍경이 매우 아름다운 산 위에서 전체 맨 아래. 우리는 많은 사람들이 예배 보는 고대의 불상 쳇발. 아름다운 개울 이 있고 신선한 물로 바로 옆에 사람들이 분수 쳇발 부 (에는 작은 냄비에 사용) 음료 이다. 나는 여기에 계속 있을 마시고 며칠 뒤에 호흡 이 없어서 설사 무난했습니다. 있는 작은 공용 운동 기구도 있는 한국인들은 나이가 많이 했습니다. 특정 지역과 매우 가파른 길을 착용하는 (특정 분야인 것 도,4.0
대구 달서구 두류동 산 302-11,, 2020년 7월,0,128.5634167,35.8540248,이월드,"수도권 제외한 최대 규모 테마파크날씨도 좋고 기온도 적당하여 방문. 어릴 적 꼭 가고 싶었던 장소를 시일이 지나 아이와 함께 오니 기분이 새로움. 시설이 오래되었지만 어차피 유아가 탈 수 있는 것이 많지 않기에 괜찮음. 꼭 할인가로 들어오기. 봄이 벚꽃, 튤립 필 때 가면 정말 좋음.",4.0
대구 달서구 두류동 산 302-11,, 2019년 7월,0,128.5634167,35.8540248,이월드,싸게갈 수 있다면 괜찮은 놀이공원티켓이 생겨서 2살 유아와 다녀왔습니다. 넓어서 걸어야하는 거리가 꽤 넓고 언덕도 있어서 조금 힘들었습니다. 7월의 더운날씨라 더 힘들게 느껴졌을 겁니다.   유아가 탈만한 놀이기구는 별로 없어서 동물원?을 갔는데 냄새가 심해서 그렇게 유쾌하지는 않았습니다.   다음에는 그냥 경주월드를 가려고 합니다. ,3.0
대구 달서구 두류동 산 302-11,, 2019년 4월,0,128.5634167,35.8540248,이월드,이월드대구에서 오래된 놀이동산 놀이기구보다는 축제나 이런거 길 꾸며놓았을때 사진찍으러 많이갑니다 위에 애슐리도있고 ㅎㅎ,4.0
대구 달서구 두류동 산 302-11,, 2018년 12월,0,128.5634167,35.8540248,이월드,크리스마스 시즌 강추 여행지친구와 행복한 크리스마스를 보내기위한 대구 여행지! 멋진 폭죽놀이와 다양한 조명가든이 아주 멋져요! 두번째인데 갈때마다 만족하는 여행스팟입니다~,5.0
대구 달서구 두류동 산 302-11,, 2018년 10월,0,128.5634167,35.8540248,이월드,놀이동산대구의 대표적인 놀이동산입니다. 가족이나 학생들이 많이 찾는 곳입니다. 놀이기구를 이용하기보다 산책하기가 더 좋은 장소입니다.,4.0
대구 중구 큰장로26길 45,, 2015년 8월,0,128.580781,35.8688986,서문 시장,"반드시 대구오시면 가보셔야되는 곳대구에 오셨다면 반드시 이곳만큼은 가셔야되는곳! 서민들의 일상과 그들만의 네고 방식도 배우며, 즐거운 쇼핑, 저렴하면서도 품질좋은 대구만의 토속품 및 음식들을 접할 수 있는 곳으로 강추!",5.0
대구 중구 큰장로26길 45,, 2015년 8월,0,128.580781,35.8688986,서문 시장,가보긴 해야되는데불친절함의 끝장판을 보게될 것이다.  칼국수 아주머니들의 욕설과 밀어냄 당김. 유모차 밀고 갔다가 ㅋㅋ길바닥에 내팽겨쳐질뻔 함. 어디에 댈지도 모르겠고 사람 머릿수대로 다 안시킨다고 욕하고 앉지도 못하게 하고 너무 무서워서 음식이 코로 들어가는지 입으로 들어가는지. 한복도 완전 비싸게 부르고  정말 어이없는 가격. 그래도 규모면이나 ㅋㅋ대구의 독특한 욕설바가지 상술을 보고 싶으면 머스트,2.0
대구 중구 큰장로26길 45,, 2014년 12월,0,128.580781,35.8688986,서문 시장,"대구의 구장 큰시장 중에 한개대구의 구장 큰시장 중에 한개, 최근 지하철 3호선 개통으로 접근성이 더 좋아짐 먹을거리가 많고 옷, 과일 등 싼게 많다. 시장의 묘미는 흥정~",4.0
대구 중구 큰장로26길 45,, 2015년 7월,0,128.580781,35.8688986,서문 시장,서문시장대구의 대표적인 시장으로 아주 세부적이고 전문적인(예로들면 단추 등) 물품은 많으나 가격은 그렇게 싼편이 아니네요.,4.0
대구 중구 큰장로26길 45,, 2015년 6월,0,128.580781,35.8688986,서문 시장,"없는게 없는 최고의 시장서문시장에는 맛집도 많고, 쇼핑하기에도 편하게 되어 있어요. 냉난방시설도 다 되어있고~ 최근에 다시 오픈한 2지구는 여느 쇼핑몰 못지않게 되어 있더군요.",5.0
대구 수성구 야구전설로 1,, 2017년 9월,0,128.681249,35.8407803,대구삼성라이온즈파크,메이져리그 부럽지 않은 구장내부에 들어선 매장들이나 이런부분은 아직 조금 아쉽지만 시설은 정말 쾌적하고 좋았습니다. 다만 성적이 안좋아서 올해는 별점 하나 뺐습니다 ㅠ,4.0
대구 수성구 야구전설로 1,, 2017년 6월,0,128.681249,35.8407803,대구삼성라이온즈파크,라팍 짱!!!공짜표가 생겨서 가봤는데 새로지은 야구장이라 엄청 좋았던 기억이 있습니다. 스크린 화질도 엄청 좋고 푸드코트에 먹을 것도 많습니다.,5.0
대구 수성구 야구전설로 1,, 2017년 6월,0,128.681249,35.8407803,대구삼성라이온즈파크,"애증의 라팍!라팍 개장이후 삼성은 9등을 면치못하고 있다는... 하지만, 시설이나 접근성이나 모든면에서 더 좋아져서 관람하기엔 훨신 좋습니다. ",5.0
대구 수성구 야구전설로 1,, 2017년 4월,0,128.681249,35.8407803,대구삼성라이온즈파크,"라팍!새로 지은 구장이라서 그런지 깨끗하고, 간단하게 먹을 수 있는 가게들도 많이 들어와 있어서 이용하기 편리합니다. 야구를 좋아하지 않아도 한 번 쯤 가볼만한 곳입니다!",5.0
대구 수성구 야구전설로 1,, 2017년 8월,0,128.681249,35.8407803,대구삼성라이온즈파크,"삼성 라이온즈 파크삼성 라이온즈의 홈구장. 2016년부터 홈구장으로 처음 개장했으며, 2호선 대공원역으로 쉽게 접근 가능하다. 야간 조명도 있어서 야간 경기도 할 수 있어서 시민운동장 때보다 더 나은 시설이라서 보기에 좋다.",5.0
대구 중구 서성로 10,, 2015년 12월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,"좋아요종교가 없지만 가끔 들려서 생각정리 하는.. 아담하고 아름다운 성당이예요. 어릴 땐 여기서 천주교 공부? 하는 프로그램(무료)이 있어서 들었었는데, 그것도 아주 좋았어요.  참고하세요^^",4.0
대구 중구 서성로 10,, 2016년 2월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,대구에 근대 역사대구 중구 쪽에는 근대 역사의 흔적들이 많이 있습니다. 당시 미사 중이어서 조용히 방문했는데 밖에서 보는 거랑 안에 들어오는 거랑 느낌이 다릅니다. 도심 안에서 이런 느낌 접하기 어려운데 특별한 추억이었습니다.,4.0
대구 중구 서성로 10,, 2016년 10월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,근대 대구의 역사고딕양식의 도심에 위치한 천주교 주교좌 성당입니다. 성당을 둘러보시면 고딕양식을 감상할 수 있습니다.,5.0
대구 중구 서성로 10,, 2016년 9월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,"아름다운 건축물서양식 건물 중에서 제대로 된 성당으로 매우 아름다운 모습을 간직한다. 미사가 있을 때는 항상 조용하도록 주의, 미사가 없는 시간에 관람이 용이하다.",5.0
대구 중구 서성로 10,, 2016년 4월,0,128.5879943,35.8677053,천주교 계산 주교좌 성당,이쁘다계산성당은 어느곳에서 봐도 이쁘다 꽃이 피는 봄에는 더욱 이쁘다 도심에서 이국적인 느낌을 받을수 있는곳,4.0
대구 달서구 두류동 산 302-11,, 2018년 2월,0,128.5634167,35.8540248,이월드,별빛축제기간에 진짜 이뻐요.대구의 대표적인 유원지로 많은 사람들이 찾는 곳입니다. 야간에 특히 이뻐요. 봄에는 벚꽃축제도 하니 가보시기 좋을듯.,4.0
대구 달서구 두류동 산 302-11,, 2017년 12월,0,128.5634167,35.8540248,이월드,놀거리 볼거리 먹거리 풍부한 이월드!예전에 우방랜드로 불렸던 이 곳. 경남에 살면서도 이번에 처음 가봤는데.. 생각보다 규모도 크고 놀이기구가 꽤 많아서 재미있었다. 그리고 크리스마스 기념으로 곳곳에 산타들도 계속 퍼레이드와 함께 돌아다니고.. 사진도 찍을 수 있고.. 그리고 안에는 동물원도 있는데.. 파랑새 체험관도 있다. 그러면 새들이 손에 앉아 모이도 먹고.. 꽤나 즐거운 시간을 보낼 수 있었다.,5.0
대구 달서구 두류동 산 302-11,, 2017년 10월,0,128.5634167,35.8540248,이월드,지하 밥먹으러 ㅋㅋ타워 지하에 애슐리 있어 갔습니다 가격대비 먹을게 많았습니다.  주말에 가서 사람은 많았지만 금방금방 음식 채워주셔서 별불편함 없이 먹고 왔습니다. ,4.0
대구 달서구 두류동 산 302-11,, 2017년 3월,0,128.5634167,35.8540248,이월드,이월드!!!조금 오래된 곳이지만..... 오랜만에 가기엔 괜찮은 곳입니다. 바이킹 너무너무 재밌어요!!,4.0
대구 달서구 두류동 산 302-11,, 2017년 5월,0,128.5634167,35.8540248,이월드,"경상도에서 가장 갈만한 놀이동산구)우방랜드에서 이월드로 바뀌었지요, 옛날이나 지금이나 항상 사람 많고 볼거리 많고 탈것 많은 이월드 입니다. 케이블카타고 83타워가서 구경후 아래로 내려오는 코스 추천드려여",5.0
대구 달서구 공원순환로 36,, 2016년 10월,0,128.5588102,35.8509043,대구 두류 공원,"도심속 휴식처두류공원은 지역 주민들이 즐기는 산책코스로 사랑받고 있다. 산책하는 사람, 자전거 타는 사람, 뛰는 사람으로 항상 붐비는 가벼운 운동성애자들의 성지라 할 수 있다.ㅋ 계절마다 아름다운 색깔을 뽐내고 비가 부슬부슬 내릴 때 사박사박 걸어가다 보면 헤어나기 어려운 운치를 만끽할 수 있는 것은 팁!   두류공원은 지역 주민들만 누리는 공간이 아니다. 두류공원 야외음악당은 문화의 공간 휴식의 공간으로 대구시민들에게 사랑받는 대표적 장소 중 한 곳이다.  치맥돋는 그 곳에서 돗자리 깔고 친구들과",4.0
대구 달서구 공원순환로 36,, 2016년 8월,0,128.5588102,35.8509043,대구 두류 공원,산책가까운 분들과 가볍게 도심속에서 산책하기 좋은 곳입니다.가끔씩 좋은 고연도 열립니다. 다만 주차가 힘듭니다.,3.0
