names,reviews,stars,category,date,address,lat,lng
팔공산케이블카,애가 엄청좋아하네요 자주갈듯해요~,5,케이블카,2020.06.27,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,부모님과 간만에 팔공산 나드리 하며 케이블카도 타고~~ 좋았습니다.,5,케이블카,2020.06.25,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,조아요 조아요 조아요,4,케이블카,2020.06.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아용????????,4.5,케이블카,2020.06.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,조아요 조아요 조아요,5,케이블카,2020.06.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋았어요 내려갈때 롤러코스터타는 것처럼 짜릿해요 소독도 꼼꼼히 해주시고 친절하심! 만족합니다,5,케이블카,2020.06.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,또오고싶,5,케이블카,2020.06.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,오랜만에 애기랑 놀러갔는데 너무 시원하고 음식도 맛있게 먹었어요^^,5,케이블카,2020.06.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,오랫만에 가족이랑 방문했어요. 경치 너무 좋구요 답답했던 가슴이 뻥~ 뚫리는 기분이었어요. 아기자기하게 꾸며놓아서 볼거리도 있고 사진도 담아왔네요~~ 이쁜 부엉이도 한마리 데려왔어요^^,5,케이블카,2020.06.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,팔공산케이블카 타고 820m 정상에 올라와서 좋은 공기 마시고 힐링 하고 갑니다.,5,케이블카,2020.06.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,시원한 바람이 상쾌해요,4.5,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,너무 좋았어요!!,5,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"네이버예약으로 정상가보다 저렴하게 구매했어요! 타기전에 손소독하고 인적사항(이름, 연락처. 동승자분들중 한명만) 적어주셔야 하 고, 직원분이 케이블카에 소독제 뿌려주십니당 생각보다 빨랐고 앞산처럼 큰차에 여러명 태우는게 아닌 작은 케이블카에 같이 온 분들 만 태워주는거라서 더 좋았어요 올라가면서 고라니(?)도 한마리 봤어요! 요즘 벌이 많던데 가다가 길막하고 있어서 쫄았네요 ㅠ...",5,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카 넘 좋아요~~~ 즐거운 데이트 하고 왔어요,4,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,직원분들 모두 친절하시고 케이블카 타기전 소독제로 소독도 해주셔서 맘편히 탈수있었어요~ 조만간 또 재방문하고싶네요!,5,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,넘 만족했어요~ 시설도 깔끔하고 먹을것도 많고 케이블카 길이도 꽤 되서 무서웠네요 ㅋㅋ,5,케이블카,2020.06.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,밖에서 먹고싶은데 지금 날씨로는 무리예여ㅜ,5,케이블카,2020.06.19,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,가격이 좀 비싸여...,4,케이블카,2020.06.19,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,플라잉 소바 추천~,4.5,케이블카,2020.06.19,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,평일에 가니 기다리지 않아도 되고 날씨도 넘 좋고 직원분들도 매우 친절하셨어요 또 오고 싶어요,5,케이블카,2020.06.19,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,너무 좋아요,4,케이블카,2020.06.19,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿,4.5,케이블카,2020.06.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요,4,케이블카,2020.06.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,즐거웠어요~ 저렴한 가격에 잘 다녀왔습니다,4,케이블카,2020.06.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,생각보다 많이 이동하더라구요 기대 이상입니다. ^^,4,케이블카,2020.06.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,,4,케이블카,2020.06.16,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,덕분에 너무 즐거운 시간 보냈습니다 감사합니다,5,케이블카,2020.06.16,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,완전최고예요乃,5,케이블카,2020.06.16,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿,4.5,케이블카,2020.06.14,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,데이트 장소로 좋았어요 :),5,케이블카,2020.06.14,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,할인해서 쉽게 이용할 수 있어서 좋아요. 또 이용 할겁니다.,5,케이블카,2020.06.13,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,애들이 너무 좋아해요,5,케이블카,2020.06.13,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿굿굿굿,3,케이블카,2020.06.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,팔공산 케이블카 굿굿,3.5,케이블카,2020.06.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,빠르고 편하고 좋았어요,5,케이블카,2020.06.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아이가 좋아해요 재밌어요,5,케이블카,2020.06.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아이가 좋아해요 하루 전 예약은 조금 불편해요,5,케이블카,2020.06.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,할인도 받고 좋네요,5,케이블카,2020.06.11,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,생각보다 무섭지 않고 재미있었어요. 햇빛뜨거운 탑승 피해주세요 에어컨이 없답니다. 아이들이 엄청좋아해서 또 타자고하네요.,5,케이블카,2020.06.08,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,ㅎ,4.5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,귝,5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿~,4.5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요,3,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요,3,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿,5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요,3,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,경치가 너무 좋았습니다! 케이블카 타는 것 만으로도 힐링되었어요. 좋은 주말 마무리 했네요!,5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"날이 더워 힘들거라 예상했는데 의외로 케이블카 안이 시원하고 곳곳에 쉴곳, 파라솔이 잘 되어 있어서 너무 좋았어요^^",5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,메밀국수가 생각보다 양도많고 맛났어요ㅋ 케이블타고가는데 우와~~높이가ㅋ 재미있더라구요ㅋ 비빔밥도 돈가스도 맛났어요ㅋ 근데 커피가 스벅보다 비싸요ㅋㅋㅋㅋㅋㅋ 앗 글고 케이블카 가족끼리 한팀씩 타야하는건 아닌가요? 앞팀은 다 가족끼리고 한팀씩 타더니 우리만 다른분이랑 타고 올라갔네요 무지 불편했어요 그거 빼곤 괜찮았습니다,4,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카 타고 구경 잘 했습니다. 경치가 아주 좋습니다.,5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"날씨도 좋고, 정상에서 음식도 맛있어요~",5,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카는 우리가족끼리 4명만 탑승.코로나 때문인지 소독스프레이를 케블카 내부에 뿌립니다. 식당은 가격에 비해 미흡.,4,케이블카,2020.06.07,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,메밀,4,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카,4.5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,풍경도 좋고 음식도 맛있어요,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,케이블카 탔어요,3.5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,재밌었어요!,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아 날씨 너무 좋고 분위기도 좋아서 힐링하고 왔어요~,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,할인도좋았고 날씨도 좋았고 전도 맛있어서 좋았어요.^^,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,빠르고 좋았어요~~,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,요즘날씨에 케이블카타기좋았어요. 사람들도 적당히. 부추전도 맛있었어요..무엇보다 전날예매해서 할인받아 기분좋았어요^^,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,일주일만에 다시 갔는데도 항상 새롭습니다 아이들도 너무 잘 놀고 좋아합니다,5,케이블카,2020.06.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,처음 타봤는데 정말 후덜덜이었어요ㅎㅎ,5,케이블카,2020.06.05,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,낮기온 34도였지만 산 속이라 많이 덥지도 않고 아이가 엄청 신나했어요~^^,5,케이블카,2020.06.05,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,예약으로 가니 편리하고 할인도많이 받고 참좋았어요 날씨도더운데 정상에가니 시원하니 동동주에 파전까지 신선놀음이 따로없었네 요 집에가기싫었네요..,5,케이블카,2020.06.05,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,매우 좋았어요!! 저렴한 가격은 덤~,5,케이블카,2020.06.04,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,더 덥고 하기전에 다녀오자는 생각으로 갔는데 재미있고 좋았어요!!,4,케이블카,2020.06.04,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,대구에 살면서 처음 가본 곳인데. 좋네요~ 여름이라서 더웠는데 올라가니 시원하고 좋아요,5,케이블카,2020.06.03,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,주차장에서 내리면 곧 탑승구가 있어요. 어른들 모시고 가기도 좋은거 같아요. 정상에서 시원한 공기와 전경도 맛지고 맛있는 음식도 최고네요. 참 네이버에서는 할인도 됩니다.,5,케이블카,2020.06.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴하게 탈수있어서 예약 강추,4.5,케이블카,2020.06.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,싸게 즐겁게 다녀왔습니다,4.5,케이블카,2020.06.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,.,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,날씨 때문에 별 기대는 안했지만 나름 좋았어요^^ 애들이 한번더 타고 싶어 했지만 다음에 다시 오기로 했어요~!,4,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,굿!!,4.5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요~ 아이도 엄청좋아하네요,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아주만족합니다.. 소독도 잘 해주셨어요...,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,친절하고 탑승때마다 소독하는모습이 안전하겠다 믿어졌어요,4.5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,사전예약하니 할인되고 좋아요 번호 뒷자리만 불러줘도 예약확인 됩니당,5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"대구에 있으면서 첨 가보네요. 케이블카로 꽤 높이 올라갑니다. 특히 거의 다 올라갔을 때, 많이 무서움 ^^ 올라가서 간단히 먹고 쉴수 있는 공간도 좋았습니다.",5,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴하게 이용할수있어 좋아요 솔마루 음식 짱맛있음,4,케이블카,2020.05.31,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,,4,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,착한가격으로 케이블카 탈수있었네요,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,정말 오랫만에 가봤는데 깨끗해지고 정상에 포토존도 잘 꾸며놓았네요. 식당 경치도 좋고 맛도 있었습니다. 또 가고싶네요.,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,산 위라 날씨도 선선했습니다,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,직원 서비스도 좋구요 아이들도 무척 좋아합니다 시원한 산 정상에서 시원하게 놀다가 내려왔습니다,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,날도 좋고 산 정상에서 먹는 메밀면과 시원한 바람은 역시 팔공산이구나 하는 생각이 듭니다. 케이블카 좋아요~,5,케이블카,2020.05.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,넘 좋았어요~~,4,케이블카,2020.05.29,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,부모님이 좋아하세요,4.5,케이블카,2020.05.29,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,시원하고 좋습니다,5,케이블카,2020.05.29,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,??,5,케이블카,2020.05.28,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,풍경이 너무 예쁘네요^^,5,케이블카,2020.05.28,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,ㄹ,4,케이블카,2020.05.28,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,풍경 넘좋아요,4,케이블카,2020.05.28,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,할인 구매해서 좋네요~,5,케이블카,2020.05.28,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아서요 또 갑니다요,5,케이블카,2020.05.27,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,,4.5,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,처음가봤는데 케이블카도 길고 너무 좋았답니다~~ 포토존 짱이예요~~,5,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,재밌었어요~,5,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,예매해서 다녀왔는데 할인도 받고 넘 좋네요~,5,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,날씨가 좋아서 잘 다녀왔습니다. 일욜인데 사람들 별로 없어서 좋아요!,4,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,재미있었어요^^,5,케이블카,2020.05.24,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"집에서 팔공산이 가까워서 자주 드라이브 하곤 했는데 이번엔 큰맘?먹고 가족끼리 케이블카를 탔습니다. 예전 어렸을때 갔던 기억이랑 지금의 모습이 달랐지만, 오히려 더 잘해놨더군요. 플라잉 소바도 신선하고 맛있었구요. 덕분에 힐링 잘하고 갑니다^^ 별5개지만 4개 드린건,그래도 명색이 대구!팔공산케이블카인데 대구경북사람에 대한 할인이 없어 아쉬웠습니다. 다른지역에는 그런 지역민들...",4,케이블카,2020.05.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋았습니다,4,케이블카,2020.05.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴하게 잘 구입했어요,5,케이블카,2020.05.23,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,오랜만에 바람쐬러 가니 좋았어요,5,케이블카,2020.05.22,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,메일 신기뽕!! 맛도 좋네요,5,케이블카,2020.05.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,너무재밌어요,5,케이블카,2020.05.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,잘다녀왔네요,4.5,케이블카,2020.05.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,경치도 공기도 좋네요! 추천합니다 ㅎㅎ,4,케이블카,2020.05.21,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,팔공산 진짜 너무 예뻐요,4.5,케이블카,2020.05.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,잘다녀왔습니다 고소공포증이있어서 좀 무섭긴했지만.. 즐거웠어요,5,케이블카,2020.05.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋았습니다.,5,케이블카,2020.05.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,가족들과 함께하는 좋은 시간이었습이다~^^????,5,케이블카,2020.05.20,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,1층 리셉션에 계시던 차장님 너무 친절하셔서 감사했어요. 아이들에게 소중한 추억을 남겨줄 수 있었네요.,4,케이블카,2020.05.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요..!!,5,케이블카,2020.05.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"매우만족합니다!소독도매번하시고,힐링되었습니다.",5,케이블카,2020.05.17,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,미리 예애하고 가니 할인받아서 많은 도움이 됐네요. 코로나에다 미세먼지 심할때 한번쯤 산에 올라가서 좋은공기 쐬고 오는것도 좋을듯요.,5,케이블카,2020.05.16,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,다나다사아자,4,케이블카,2020.05.16,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,잘받았습니다 감사합니다,5,케이블카,2020.05.14,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아이랑 가니 좋았어요 코로나로 대구 갈만한곳이 그닥없네요 평일에는 사람이 없어서 좋았어요,4,케이블카,2020.05.14,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,8년만에 갔는데 플라잉메밀? 그냥 재미삼아 먹고 맛은 없어요,4,케이블카,2020.05.14,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴하게 잘 타고왔어요 ㅎㅎ,5,케이블카,2020.05.13,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋은구경하고갑니다 수고하세요,5,케이블카,2020.05.13,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아이들과 함께 갔는데 너무 좋아해요^^이번엔 전망대에서 식사도 했는데 음식도 맛있었구요^^,5,케이블카,2020.05.12,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,만족합니다. 재밌게 보냈습니다.,5,케이블카,2020.05.10,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,탑승전에 시트랑 손잡이 소독제로 소독까지 해주시네요. 정상 올라가니 좀 쌀쌀해서 얇은 겉옷 챙기시는거 추천요.,5,케이블카,2020.05.10,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,비 그쳐가는중에 올라갔다 왔어요. 구름에 갇힌듯한 분위기 너무 좋았어요!!,4,케이블카,2020.05.09,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,비오는날 방문해서 좋은경험이였어요,5,케이블카,2020.05.09,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아이들이좋아했어요^^,5,케이블카,2020.05.08,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요ㅁㅁ,4,케이블카,2020.05.08,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,날씨도 좋고 좋았어요,4,케이블카,2020.05.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,재밌고 유익한 시간이었습니다,5,케이블카,2020.05.06,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,미리구매하니 저렴하고~빠르고간편. 담에 부모님 모시고 또 가야겠어요^^,5,케이블카,2020.05.05,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,예매해서 할인받고 즐거운시간보내고 왔습니다,4.5,케이블카,2020.05.04,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,평일이라 조용히 잘 다녀왔습니다 ~,5,케이블카,2020.05.04,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요 또 가고 싶네요,5,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,잘다녀왔어요!!ㅎㅎ,5,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,가을에 또 올께요,5,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,시설도 깨끗하고좋았어요..오늘 날씨가 너무더워서 힘들었는데 시원한날씨에 오면 좋을거 같아요..,5,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,잘다녀왔어요 ㅎㅎ 재미있었습니당,5,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴히 잘 다녀왔어요~ 다만 타고 내리는데 케이블카 내부 소독작업이 없어서 다소 불편했어요,4,케이블카,2020.05.02,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,팔공산 케이블카타러갔다가 목말라서 식혜랑 스트로베리주스먹었어요 조금비싸요,3.5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,생각보다 스릴있어요. 케이블카 차창으로 보이는 푸른 산과 곳곳에 핀 아름다운 꽃들이 절로 힐링,5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,기대보다도 훨씬 재미있었습니다.,5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,경치도 좋고 솔마루식당 음식도 맛있고 팥빙수도 시원하게 먹고 너무 만족합니다. 생각지도 못한 솜사탕도 맛보고 즐겁게 놀다 왔어요 ~~,5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,"네가족만 한케이블카로 가니까 넘 좋았어요. 약간 스릴도있었구요 하지만4살짜리 여아도 잘탔습니다 ^^ 케이블카 도착해서 정상주변 산책?할만 한곳도 많고, 식당겸카페도 넘 운치있네요 사진찍을만한 스팟도 많구요. 다음에 또 한번 올거예요",5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋아요^^,4.5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,대구에 케이블카 중 짱,5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,너무 좋아요 또갈거에요,5,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,즐겁게 잘다녀왔습니다,4,케이블카,2020.05.01,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,좋았습니다.,4.5,케이블카,2020.04.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,칭구랑 재밋게.잘 다녀왓어요 좋아여 싸게 잘갓네여,5,케이블카,2020.04.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,팔공산 케이블카 첨 타봤는데 생각보다 길고 재미있었습니다~^^ 케이블카 정상에서 낙타봉까지 다녀왔는데 멋졌습니다~^^,4.5,케이블카,2020.04.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,가격이 조금만더 저렴해쓰면 금상첨화,3.5,케이블카,2020.04.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,경관이 참 좋았어요 내리는곳에는 안내원이 없어서 당황했어요 다음에 또 방문하겟습니다,4.5,케이블카,2020.04.30,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,사람도 별로 없고 좋았어요,5,케이블카,2020.04.29,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,ㅇ일행끼리케이블카 타서 너무좋고 직원분들이 참 친절합니다,5,케이블카,2020.04.29,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,오랜만에 힐링되고 좋았네요^^ 다음에 또 가고 싶어요,5,케이블카,2020.04.26,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,직원분들이 친절하십니다,5,케이블카,2020.04.26,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,저렴하게 잘 보고 왔어요~ 생각보다 사람도 적어서 여유롭게 구경하고 왔네요~,5,케이블카,2020.04.26,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,재밌고 편하게 올라갔네요,5,케이블카,2020.04.25,대구광역시 동구 용수동 산72,128.6945307,35.9954429
팔공산케이블카,아들이랑 아주 재밌는 추억 만들고 왔습니다.,4.5,케이블카,2020.04.25,대구광역시 동구 용수동 산72,128.6945307,35.9954429
